,Latitude,Longitude
35215,27.495,-80.368056
35216,34.726111,-91.508611
35217,30.684722,-92.413889
35218,48.7775,-122.528056
35219,53.900278,-166.543611
35220,46.239444,-116.240555
35221,43.785555,-111.742222
35222,44.500833,-116.804722
35223,29.799722,-96.821945
35224,44.86,-94.3825
35225,39.749166,-74.559167
35226,33.839166,-96.81
35227,35.086944,-93.4275
35228,33.693055,-91.379445
35230,43.886944,-117.083611
35231,41.297222,-89.537777
35232,29.532223,-96.145555
35233,32.014167,-91.663889
35234,41.788333,-111.853333
35235,42.625278,-77.039444
35236,35.6375,-91.176111
35237,32.014167,-91.663889
35238,39.05,-121.733333
35239,39.516389,-122.2175
35240,35.8175,-90.641111
35241,30.131945,-93.2325
35242,30.783611,-98.657222
35243,39.653333,-75.014444
35244,42.726667,-114.457222
35245,39.012778,-75.533611
35246,42.616945,-113.867778
35247,47.104722,-98.8425
35248,42.105556,-92.901111
35249,41.286944,-91.048611
35250,36.401667,-90.641666
35251,47.126389,-96.780556
35252,42.112778,-92.917778
35253,31.327223,-92.548333
35254,32.833333,-91.883333
35255,35.952222,-85.086111
35256,37.830556,-87.005556
35258,35.9475,-114.861111
35259,31.031111,-121.693889
35260,37,-121
35261,34.219167,-91.313889
35262,61.683333,-150.083333
35263,40.869445,-111.927223
35264,38.408889,-97.235833
35265,35.106389,-97.968056
35267,43.452222,-85.264722
35268,39.5375,-74.966389
35269,43.984166,-88.556944
35270,35.470278,-89.9175
35271,31.966945,-87.583056
35272,34.900833,-76.880556
35273,35.166667,-99.663056
35274,35.724445,-97.975
35275,53.971945,-166.85
35276,36,-91.133333
35277,40.8,-87.529445
35278,41.448333,-90.508333
35279,42.22,-92.031111
35280,41.509722,-74.264444
35281,38.554444,-82.738055
35282,39.613333,-75.189166
35963,33.691666,-112.082223
35967,46.363056,-115.316389
35968,39.283333,-113.7
35974,21.95,-159.55
35975,38.986666,-78.633889
35977,37.428334,-122.024445
35978,35.672778,-120.626945
35982,37.679167,-121.299722
35984,43.217223,-78.969167
35986,35.155556,-104.072223
35988,33.525,-101.783333
35989,33.128334,-117.28
35993,40.751389,-111.721667
35994,45.958056,-112.483333
35995,27.975278,-82.533056
35996,48.283333,-118.684166
35997,41.344166,-82.1775
35998,33.312778,-86.926111
35999,40.588333,-105.034166
36000,46.416667,-119.584166
36001,27.85,-82.525
36002,13.483333,-144.795833
36003,42.666389,-78.996389
36004,65.501944,-145.386111
36005,38.2,-85.566667
36006,34.119167,-87.999722
36007,37.215,-93.226111
36008,47.337222,-122.103611
36009,47.633333,-121.916667
36010,39.127778,-76.883056
36011,42.485833,-98.645555
36012,41.259444,-95.76
36013,21.517778,-157.9025
36014,40.121667,-76.295833
36015,35.776389,-95.136389
36016,47.958056,-122.023056
36017,35.789722,-101.9725
36018,43.558889,-116.2125
36019,28.274723,-82.632223
36020,63.216667,-145.966667
36021,59.433333,-151.7
36022,61.016667,-151.448889
36023,40.524445,-105.863889
36025,38.958056,-121.066667
36026,30.351944,-95.414444
36028,39.783611,-104.535
36029,21.116667,-157.1
36030,55.869445,-131.465556
36031,48.576111,-121.150278
36032,47.908056,-122.105278
36033,43.315556,-116.509722
36034,45.770556,-122.861944
36035,27.595,-98.620278
36036,37.905556,-120.493055
36037,32.2125,-101.521389
36038,28.708889,-100.499166
36039,34.640277,-86.639444
36040,46.091666,-95.733333
36041,45.423889,-122.941111
36042,33.562778,-86.753333
36043,38.266667,-85.733333
36044,28.473334,-82.455278
36045,34.841944,-82.35
36046,40.412222,-86.936666
36047,47.366667,-124.066667
36048,21.483611,-158.043889
36049,40.728611,-73.413333
36050,36.023334,-78.33
36051,48.385,-122.251667
36052,65.541111,-167.391944
36053,59.883333,-155.3
36054,61.213611,-149.844444
36055,43.721667,-123.105
36056,33.041389,-82.002778
36057,40.745833,-81.144166
36058,32.616111,-116.165
36059,32.006389,-111.654167
36060,30.675278,-91.114167
36061,39.57,-104.849166
36063,48.45,-114.45
36064,38.532778,-77.449722
36065,20.783333,-156.533333
36066,34.505556,-83.554722
36067,33.708333,-96.67
36068,37.740833,-82.773889
36069,31.833333,-95.2
36070,31.3,-97.15
36071,67.166667,-157.583333
36072,40.414444,-105.351944
36073,45.703056,-108.761111
36074,35.190555,-104.6825
36075,36.2,-115.183333
36076,42.191666,-122.661111
36077,44.627778,-116.141389
36078,33.460278,-118.521389
36079,41.196111,-96.112222
36080,41.036944,-82.217223
36081,45.582778,-123.052778
36082,35.385833,-80.705278
36083,41.017223,-72.559722
36084,41.029723,-80.958333
36085,40.738889,-11.964722
36086,38.633333,-109.25
36087,42.254167,-122.838333
36088,20.767778,-156.392777
36089,20.017222,-156.601944
36090,33.666667,-119.010278
36091,25.318889,-80.271389
36092,40.360556,-109.336389
36093,29.559722,-90.656111
36094,32.781389,-98.060278
36095,48.447222,-122.053611
36096,29.711944,-95.851389
36097,58.426667,-135.704444
36098,21.704722,-158.005556
36099,34.106111,-78.7025
36100,34.320556,-87.252778
36101,45.722778,-109.155278
36102,33.803333,-118.339722
36103,18.201667,-65.838889
36105,44.147222,-94.733333
36106,48.291944,-119.503056
36107,45.878056,-111.569167
36108,33.039166,-116.915
36110,44.859167,-117.806389
36990,39.192222,-119.734444
36991,35.043611,-116.193333
37001,41.982223,-114.663611
37004,40.403611,-76.225
37018,30.493611,-81.690833
37021,32.296666,-80.936666
37027,35.018056,-80.62
37028,38.366667,-120.783333
37030,32.116111,-110.941111
37032,36.080834,-115.151944
37033,44.823334,-93.491389
37038,33.269167,-111.811111
37041,32.116667,-80.4
37042,38.037222,-87.530556
37044,34.250833,-83.838055
37045,36.630556,-80.018334
37047,48.211667,-106.615
37048,39.716667,-107.216667
37049,23.245555,-97.472223
37050,32.936389,-97.135277
37051,45.061944,-93.353889
37052,32.700833,-80.002778
37054,38.704722,-120.649444
37055,39.707778,-77.729445
37056,39.786389,-104.549444
37057,32.897777,-79.782778
37058,39.263333,-74.607222
37059,38.801389,-123.530278
37060,38.373056,-112.373056
37061,45.290555,-122.955556
37062,49.351667,-95.071667
37063,39.581111,-120.354444
37064,36.25,-90.319445
37065,42.907222,-77.321667
37066,33.128334,-117.280278
37067,35.872223,-82.344722
37068,42.245,-113.879445
37069,39.665278,-74.308056
37070,41.858611,-87.607778
37071,29.458333,-89.676667
37072,43.833889,-11.805278
37073,39.57,-104.849444
37074,38.651389,-111.651667
37075,39.908611,-107.117223
37076,33.866667,-117.966667
37077,41.337777,-70.639166
37078,40.875278,-74.281389
37079,39.6425,-106.917778
37080,40.799166,-74.414722
37081,33.366945,-116.584166
37082,47.276389,-122.576945
37083,57.538055,-111.766945
37084,33.811667,-78.723889
37085,30.0425,-90.028334
37086,30.4,-86.471389
37088,45.352778,-84.343889
37089,39.096666,-77.558889
37090,27.988889,-82.018611
37091,41.128334,-74.346666
37092,33.156944,-83.245555
37093,38.800833,-104.7
37094,41.907778,-88.248611
37095,41.076667,-71.920278
37096,38.909167,-121.351111
37097,43.551389,-116.217223
37098,40.789722,-80.863611
37099,42.225278,-74.962778
37100,39.567223,-104.85
37101,47.491666,-122.215
37102,39.217223,-106.316667
37103,40.244166,-82.551389
37104,29.976667,-99.085555
37105,37.568889,-109.483333
37106,38.315278,-76.55
37107,45.669723,-121.559167
37108,37.410833,-77.530278
37109,36.921945,-121.838333
37110,38.133333,-122.560278
37111,40.696111,-84.576667
37112,33.330278,-83.749722
37113,27.093333,-79.886666
37114,40.628611,-112.942222
37115,33.622778,-111.910556
37116,33.631111,-85.151944
37117,39.122223,-108.526667
37118,32.815556,-117.139444
37119,29.266667,-82.116667
37120,45.908611,-92.252222
37121,35.180556,-82.063889
37122,34.328334,-92.350833
37123,35.168334,-101.833333
37124,26.433056,-81.401111
37125,33.45,-111.716667
37127,34.015,-118.4375
37128,38.9175,-78.253333
37129,44.253889,-121.15
37130,34.771389,-78.814444
37131,41.462222,-73.127778
37132,43.181111,-109.656944
37133,44.116667,-72.826945
37134,31.611944,-93.676945
37135,29.976667,-99.085555
37136,30.908333,-83.881111
37137,43.505556,-114.298055
37138,40.82,-74.855
37139,37.744444,-111.303611
37140,42.385277,-88.160278
37141,31.105278,-87.072223
37142,39.223056,-106.868889
37143,33.334722,-98.816945
37144,43.600556,-110.733611
37145,37.203056,-107.869167
37146,38.248889,-86.953611
37147,41.392777,-70.614167
37148,29.8125,-98.425278
37149,32.357222,-90.013056
37150,37.2775,-107.055833
37151,39.913889,-105.116667
37152,34.933611,-104.643333
37153,35.765,-80.956667
37155,37.953333,-107.908333
37156,43.355833,-123.370556
37157,32.583333,-85.083333
37158,38.151111,-108.271667
37159,40.732223,-92.428334
37160,40.399166,-74.658889
37161,40.850833,-96.759167
37162,39.57,-104.849166
37163,24.285,-118.530278
37165,43.494722,-114.296666
37166,39.830278,-75.769723
37167,36.225834,-90.036666
37168,43.559722,-85.774167
37169,32.944166,-97.427222
37170,43.876389,-121.453056
37171,31.612222,-91.297777
37172,32.446666,-111.003889
37173,42.535833,-76.523611
37174,33.066667,-80.283333
37175,35.686666,-117.697777
37176,29.746666,-98.450556
37177,29.307778,-97.136389
37178,45.5925,-123.013889
37179,39.451389,-123.372223
37180,43.8075,-123.016667
37181,27.490277,-80.368334
37182,36.618889,-121.18
37183,30.4,-86.471389
37184,33.470278,-88.593055
37185,42.190277,-71.167223
37186,26.593055,-80.085
37187,35.147222,-81.511667
37188,33.863056,-98.495
37189,36.156111,-81.891389
37190,36.732223,-119.819723
37191,37.728056,-112.943611
37192,35.439722,-114.905556
37193,35.868611,-82.341666
37195,32.051111,-91.464722
37196,48.700556,-122.910278
37197,40.868611,-81.836945
37198,33.571111,-117.123611
37199,38.954722,-121.081667
37200,34.863056,-84.393611
37201,38.131667,-83.941666
37202,40.039166,-79.860556
37203,31.577778,-94.708333
37204,40.916111,-81.442222
37205,38.248611,-80.976111
37206,40.506389,-84.785833
37207,33.171111,-116.423889
37208,39.806944,-75.768056
37209,36.333333,-119.383333
37210,34.597222,-83.297222
37211,42.098055,-70.672223
37212,37.040555,-113.600833
37213,40.483056,-84.272778
37214,33.3125,-86.926389
37215,35.237222,-79.391111
37216,42.175,-71.164444
37217,32.542777,-95.708611
37218,39.633056,-110.743611
37219,38.941111,-76.772223
37220,34.315278,-81.108611
37221,38.039444,-85.79
37222,44.827223,-93.457222
37223,48.724723,-119.465556
37224,38.661944,-90.653333
37225,41.265278,-84.8
37226,37.7475,-97.221111
37227,42.880834,-85.522778
37229,38.724167,-120.753333
37230,40.652222,-75.440277
37231,37.253333,-115.103333
37232,43.169445,-86.238055
37233,30.209167,-85.8875
37234,40.412222,-86.936944
37235,42.228889,-75.978889
37238,33.63,-85.151667
37239,27.390555,-82.552778
45765,35.389722,-83.920556
45902,41.908889,-70.728611
46176,33.833333,-116.516667
46204,30.227778,-85.719723
46212,36.776111,-119.719167
46235,30.609444,-81.460556
46250,33.817778,-118.151667
46300,32.115833,-110.940833
46333,38.344444,-121.810556
46357,43.2,-70.233333
46365,19.716667,-155.033333
46379,38.893889,-119.995277
46383,41.4375,-71.541944
46407,70.205556,-151.019167
46427,34.149166,-117.783333
46445,34.793889,-118.852222
46464,30.166667,-85.233333
46481,40.163611,-105.163056
46485,30.6375,-86.993611
46486,37.380556,-120.568056
46487,61.232223,-151.076111
46488,35.636389,-77.386389
46492,37.295555,-81.2075
46496,24.902222,-80.934722
46498,62.466667,-160.116667
46500,32.832223,-117.139444
46501,17.996389,-66.553889
46503,38.257778,-122.605278
46506,27.988889,-82.018611
46511,35.467223,-120.851389
46517,31.191666,-89.283333
46522,33,-116
46525,29.466667,-81.201111
46527,38.713611,-77.5075
46528,32.958056,-112.678056
46530,30.974723,-84.640277
46534,60.466667,-149.720278
46536,29.635555,-83.104722
46537,35.416945,-80.705278
46539,38.985833,-77.968889
46540,61.583333,-149.084166
46541,25.995,-81.676389
46543,28.916667,-81.083333
46549,27.649722,-80.439166
46553,41.666945,-81.196944
46555,62.786389,-164.496111
46558,26.081945,-80.1325
46560,58.676945,-156.649166
46562,38.302778,-77.336944
46563,29.533333,-100.3
46565,27.071667,-82.440277
46570,39.296389,-80.228056
46571,37.951111,-78.883889
46572,60.1475,-164.29
46573,41.589166,-75.755833
46574,42.397777,-70.866389
46581,37.993889,-122.061389
46582,32.1,-110.946111
46585,42.585555,-70.924445
46592,47.476389,-112.863333
46593,40.775,-107.369445
46595,38.586944,-121.104722
46597,34.241389,-117.539722
46598,65.032223,-148.8225
46599,35.495555,-88.903889
46601,36.211667,-115.195833
46602,34.259722,-116.873611
46606,40.896666,-117.805833
46607,34.733889,-79.666389
46611,34.579445,-84.020556
46612,43.25,-123.1
46613,27.071389,-82.440277
46615,20.882778,-156.965
46616,37.883333,-121.241389
46617,34.848611,-111.788611
46620,59.645555,-151.476667
46621,58.188333,-157.381111
46622,61.186944,-149.965278
46623,60.166667,-161.846666
46625,38.958056,-121.066667
46626,41.092222,-73.700556
46627,59.219167,-135.304167
46630,43.114444,-74.677223
46631,60,-156.715556
46633,41.246389,-71.783056
46637,61.583333,-149.0925
46640,41.908889,-70.728611
46648,40.467778,-86.946666
46649,26.378334,-80.1075
46655,42.460833,-71.518334
46657,33.175278,-97.828334
46662,61.214444,-149.846111
46665,40.715556,-88.763889
46666,35.724167,-82.344444
46671,41.128334,-74.345833
46673,60.566667,-160.724445
46674,42.171389,-72.707222
46675,39.344722,-108.603889
46676,47.116667,-122.283333
46677,59.066667,-135.783333
46679,34.333333,-117.326945
46680,36.138889,-95.824723
46683,62.517778,-150.933333
46685,68.711667,-151.886666
46693,39.445833,-77.633333
46695,35.95,-114.85
46697,61.2,-149.833333
46700,61.583333,-149.096389
46702,34.761667,-88.634166
46703,62.158056,-145.461111
46705,60.825,-156.833333
46706,64.424445,-148.465278
46707,30.688055,-104.9275
46710,37.146111,-94.688333
46712,31.055833,-82.773889
46713,64.813889,-147.918611
46716,29.08,-81.046666
46717,63.283333,-143.010278
46719,40.380556,-75.997222
46722,39.784166,-121.848889
46723,56.908333,-158.683333
46724,65.179445,-152.098889
46728,37.494722,-107.350278
46730,62.3,-153.383333
46731,44.869723,-116.104444
46732,32.2625,-107.720834
46741,30.735277,-101.203056
46743,27.950278,-81.599722
46744,31.251944,-81.567778
46749,56.959444,-158.631945
46751,37.352778,-79.93
46752,33.585,-118.417223
46753,36.161389,-87.685833
46760,42.404444,-78.8475
46761,40.801111,-82.488333
46762,33.256667,-98.447222
46764,39.978889,-75.865278
46766,33.356944,-84.572223
46769,33.371945,-82
46770,33.636666,-95.450556
46771,32.401389,-95.5425
46772,34.654444,-112.419723
46773,38.604722,-120.85
46775,44.411111,-70.145277
46777,34.091666,-117.781945
46778,34.457222,-97.960833
46779,30.506111,-81.706111
46780,35.874445,-78.747222
46781,37.861667,-120.177778
46788,34.013056,-84.598611
46790,41.182223,-73.026945
46791,26.062778,-80.108889
46792,39.667223,-119.871111
46794,35.135277,-118.439722
46796,61.214444,-149.846111
46797,35.101389,-120.622223
46798,29.431667,-82.35
46799,36.156389,-119.326111
46801,37.244444,-107.0625
46802,59.273889,-135.3675
46803,33.313889,-86.931945
46807,36.55,-93.616667
46808,40.078611,-95.591944
46809,41.988611,-93.619723
46810,39.436389,-122.695555
46811,32.6875,-103.216945
46812,33.877778,-84.282778
46813,29.668056,-95.394444
46815,45.7725,-121.862222
46816,28.057222,-81.756667
46819,39.958889,-74.778889
46823,40.741944,-75.243333
46824,27.618611,-80.758333
46825,37.299444,-121.803056
46827,32.705278,-85.062778
46828,32.8,-117.143611
46829,32.825556,-83.566389
46830,36.233333,-120.240555
46831,41.816667,-86.217223
46832,40.083333,-75.0125
46834,34.583333,-81.95
46836,34.703889,-90.598889
46837,64.813611,-147.859722
46838,35.512222,-78.977778
46839,40.095,-85.533611
46841,41.953333,-118.630556
46842,32.71,-96.2675
46843,58.939166,-159.253056
46844,48.011111,-106.204444
46845,48.525556,-123.029445
46847,61.936944,-147.168889
46849,38.376667,-122.9625
46850,34.150556,-114.271111
46853,35.772223,-78.931667
46855,27.901667,-80.749722
46856,33.426945,-112.382223
46857,27.9925,-82.019723
46858,45.550833,-108.900556
46859,36.521945,-118.6675
46860,44.6975,-92.863889
46862,41.748611,-74.177223
46863,41.466667,-70.118611
46864,33.633056,-85.153333
46865,33.828611,-79.122223
46866,41.616667,-75.583333
46867,41.453889,-87.006944
46868,34.6575,-112.421667
46869,38.227778,-85.663611
46870,30.813611,-89.864444
46872,37.287222,-101.238333
46874,40.449722,-111.855278
46875,36.266667,-95.783333
46876,31.881111,-106.704722
46877,43.1625,-74.950833
46879,41.638333,-88.644444
46880,39.667223,-119.875556
46881,37.015278,-110.201389
46882,39.916667,-82.833333
46883,62.133333,-159.3
46884,31.779723,-95.706389
46885,41.663333,-85.068056
46886,60.476111,-151.0325
46887,31.625,-91.829167
46888,66.816667,-161.016667
46889,34.825556,-84.762778
46890,35.503056,-92.196666
46891,61.865556,-154.268334
46892,46.371667,-117.016667
46893,35.259444,-113.938055
46894,36.268334,-107.746389
46896,38.208333,-112.658333
46897,61.214444,-149.846111
46898,44.096944,-116.901667
46899,32.955,-84.264167
46900,32.332223,-88.751111
46901,35.976389,-115.132778
46902,40.219167,-111.723334
46903,31.436944,-110.920834
46905,39.908333,-77.208611
46906,39.771945,-94.909444
46908,64.813611,-147.859722
46909,28.883333,-81.05
46910,39.459167,-121.296666
46912,58.633333,-151.825556
46913,31.382223,-103.510556
46914,33.933333,-83.716667
46915,41.402222,-82.600556
46916,61.186944,-149.798611
46917,26.156667,-81.766945
46918,57.056667,-133.631667
46920,76.304167,-160.784444
46921,30.487222,-89.651111
46922,28.187777,-82.625556
46923,39.654167,-81.803056
46924,32.260556,-98.708889
46925,37.107778,-79.5925
46926,30.218611,-81.876667
46927,40.194444,-74.128334
46928,36.195,-86.316389
46929,62.366111,-149.626389
46930,41.723889,-71.428056
46931,40.966667,-74.783333
46932,42.953889,-85.343889
46933,60.25,-158.5
46934,38.148889,-89.698611
46935,40.535555,-112.345277
46936,34.979723,-97.385833
46937,35.438055,-82.5475
46938,43.618334,-119.175
46939,44.357778,-69.433056
46940,39.261667,-85.896111
46941,38.958889,-94.377778
46942,37.856667,-93.999166
46943,41.532778,-82.868611
46945,43.984166,-88.556944
46946,40.815833,-123.990833
46947,27.262778,-80.849722
46949,39.033611,-104.481111
46950,41.602778,-82.684444
46951,60.2,-154.166667
46952,38.903889,-97.235833
46954,61.4,-149.5
46955,26.197222,-80.170556
46956,39.808611,-107.276389
46957,34.65,-99.266667
46958,42.691666,-88.3
46959,40.872778,-83.888889
