,Make,Aircraft.damage,Number.of.Engines,Engine.Type,Weather.Condition,Broad.phase.of.flight
22688,5,2,2,1,1,5
22689,5,2,1,1,1,3
22690,5,2,1,1,1,9
22691,5,2,1,1,1,3
22692,5,2,1,1,1,9
22693,5,2,1,1,1,5
22694,5,2,1,1,1,7
22695,5,2,1,1,1,3
22696,5,3,1,1,1,5
22697,5,3,1,1,1,7
22698,5,2,1,1,1,9
22699,5,2,1,1,1,3
22700,5,2,2,2,1,2
22701,5,2,1,1,1,7
22702,5,3,1,1,1,3
22703,5,2,2,1,1,10
22704,5,3,1,1,1,3
22705,5,2,1,1,1,9
22706,5,2,1,1,1,9
22707,5,2,1,1,1,5
22708,5,3,1,1,1,7
22709,5,2,1,1,1,9
22710,5,2,1,1,1,9
22711,5,2,1,1,1,8
22712,5,3,1,1,1,7
22713,5,2,1,1,1,2
22714,5,2,1,1,1,2
22715,5,2,1,1,1,3
22716,5,2,1,1,1,3
22717,5,2,1,1,1,3
22718,5,2,1,1,1,9
22719,5,2,1,1,1,4
22720,5,2,1,1,1,3
22721,5,2,1,1,1,3
22722,5,2,2,1,1,3
22723,5,2,1,1,1,3
22724,5,2,1,1,1,9
22725,5,2,1,1,1,7
22726,5,3,1,1,1,4
22727,5,2,1,1,1,9
22728,5,2,1,1,1,7
22729,5,2,1,1,1,3
22730,5,2,1,1,1,9
22731,5,2,1,1,1,9
22732,5,2,1,1,1,9
22733,5,2,1,1,1,5
22734,5,2,2,1,1,5
22735,5,3,1,1,1,4
22736,5,3,1,1,2,4
22737,5,2,1,1,1,9
22738,5,2,1,1,1,9
22739,5,2,1,1,1,9
22740,5,2,1,1,1,8
22741,5,2,1,1,1,9
22742,5,2,1,1,1,9
22743,5,2,1,1,1,9
22744,5,3,1,1,2,5
22745,5,2,1,1,1,9
22746,5,2,1,1,1,6
22747,5,2,1,1,1,9
22748,5,2,1,1,1,9
22749,5,2,1,1,1,8
22750,5,2,1,1,1,9
22751,5,2,1,1,1,8
22752,5,2,1,1,1,10
22753,5,2,2,1,1,9
22754,5,2,1,1,1,9
22755,5,2,1,1,1,9
22756,5,2,1,1,1,7
22757,5,2,1,1,1,9
22758,5,2,1,1,1,7
22759,5,2,1,1,1,8
22760,5,2,1,1,1,3
22761,5,2,1,1,1,5
22762,5,2,1,1,1,3
22763,5,2,1,1,1,9
22764,5,2,1,1,1,9
22765,5,2,1,1,1,6
22766,5,2,1,1,1,9
22767,5,2,1,1,1,9
22768,5,2,1,1,1,1
22769,5,1,1,4,1,2
22770,5,2,1,1,1,3
22771,5,2,1,1,1,3
22772,5,3,1,1,2,5
22773,5,3,1,1,1,4
22774,5,2,2,1,1,9
22775,5,2,2,1,1,10
22776,5,2,1,1,1,8
22777,5,2,1,1,1,3
22778,5,2,1,1,1,9
22779,5,2,1,1,1,10
22780,5,2,1,1,1,3
22781,5,3,1,1,1,3
22782,5,2,1,1,1,9
22783,5,2,1,1,1,5
22784,5,2,1,1,1,3
22785,5,2,1,1,1,9
22786,5,2,1,1,1,10
22787,5,2,1,1,1,9
22788,5,2,1,1,1,3
22789,5,3,1,1,1,7
22790,5,2,1,1,1,3
22791,5,2,1,1,1,9
22792,5,2,1,1,1,9
22793,5,2,1,1,1,5
22794,5,2,1,1,1,9
22795,5,2,1,1,1,9
22796,5,2,1,1,1,8
22797,5,2,1,1,1,9
22798,5,2,1,1,2,5
22799,5,3,2,1,1,4
22800,5,2,1,1,1,9
22801,5,3,2,1,1,5
22802,5,2,1,1,1,9
22803,5,2,1,1,1,3
22804,5,3,1,1,1,5
22805,5,2,2,1,1,8
22806,5,2,1,1,1,3
22807,5,3,1,1,2,5
22808,5,1,1,1,1,7
22809,5,2,1,1,1,5
22810,5,2,1,1,1,9
22811,5,2,1,1,1,3
22812,5,2,1,1,1,9
22813,5,2,1,1,1,9
22814,5,3,1,1,2,4
22815,5,3,1,1,1,7
22816,5,2,1,1,1,7
22817,5,3,1,1,1,3
22818,5,2,2,1,1,5
22819,5,2,1,1,1,3
22820,5,2,1,1,1,5
22821,5,2,1,1,1,9
22822,5,2,1,1,2,8
22823,5,2,1,1,1,3
22824,5,2,1,1,1,9
22825,5,2,1,1,1,9
22826,5,2,1,1,1,7
22827,5,2,1,1,1,8
22828,5,2,1,1,1,9
22829,5,2,2,1,1,3
22830,5,2,1,1,1,3
22831,5,2,1,1,1,9
22832,5,2,1,1,1,9
22833,5,2,1,1,1,3
22834,5,2,1,1,1,3
22835,5,2,1,1,1,5
22836,5,2,1,1,2,5
22837,5,2,1,1,1,9
22838,5,2,1,1,1,2
22839,5,2,1,1,1,7
22840,5,1,1,1,1,1
22841,5,2,1,1,1,3
22842,5,2,1,1,1,8
22843,5,2,1,1,1,9
22844,5,2,1,1,1,3
22845,5,2,1,4,1,3
22846,5,2,1,1,1,9
22847,5,2,1,1,1,1
22848,5,2,1,1,1,9
22849,5,1,1,1,1,2
22850,5,2,1,1,1,5
22851,5,2,1,1,1,3
22852,5,2,1,1,1,9
22853,5,2,1,1,1,10
22854,5,3,1,1,1,8
22855,5,2,1,1,1,10
22856,5,2,1,1,2,9
22857,5,2,2,1,2,9
22858,5,3,1,1,1,8
22859,5,2,1,1,1,7
22860,5,2,1,1,1,8
22861,5,3,1,1,1,7
22862,5,2,1,1,1,9
22863,5,2,1,1,1,5
22864,5,2,1,1,1,4
22865,5,3,1,1,1,7
22866,5,2,1,1,1,5
22867,5,2,1,1,1,3
22868,5,2,1,1,1,8
22869,5,2,1,1,1,5
22870,5,3,1,1,2,4
22871,5,2,1,1,1,2
22872,5,2,1,1,1,5
22873,5,3,1,1,1,5
22874,5,2,1,1,1,9
22875,5,2,1,1,1,3
22876,5,2,1,1,1,5
22877,5,2,1,4,2,7
22878,5,2,1,1,1,9
22879,5,3,1,1,1,8
22880,5,2,2,1,1,8
22881,5,3,1,1,2,5
22882,5,2,1,1,1,9
22883,5,2,1,1,1,9
22884,5,2,1,1,1,8
22885,5,2,1,1,1,9
22886,5,2,1,1,1,9
22887,5,2,2,1,1,9
22888,5,2,1,1,1,7
22889,5,2,1,1,1,5
22890,5,3,2,1,2,5
22891,5,2,1,1,1,9
22892,5,2,1,1,1,5
22893,5,3,1,1,1,7
22894,5,2,1,1,1,2
22895,5,2,1,1,1,5
22896,5,2,1,1,1,3
22897,5,2,1,1,1,10
22898,5,3,1,1,1,7
22899,5,2,1,1,1,9
22900,5,3,1,1,2,3
22901,5,3,2,1,2,5
22902,5,3,1,1,1,7
22903,5,2,1,1,1,6
22904,5,2,1,1,1,9
22905,5,2,1,1,1,3
22906,5,3,1,1,1,7
22907,5,2,1,1,1,9
22908,5,2,1,1,1,9
22909,5,2,1,1,1,7
22910,5,3,1,1,1,3
22911,5,2,1,1,1,3
22912,5,2,1,1,1,3
22913,5,3,1,1,1,5
22914,5,2,1,1,1,8
22915,5,3,2,1,2,8
22916,5,2,1,1,1,9
22917,5,2,1,1,1,9
22918,5,2,1,1,1,5
22919,5,2,1,1,1,5
22920,5,3,1,1,1,7
22921,5,2,1,1,2,8
22922,5,2,1,1,1,9
22923,5,2,1,1,1,3
22924,5,3,1,1,1,8
22925,5,2,1,1,1,6
22926,5,3,1,1,1,7
22927,5,3,1,1,1,7
22928,5,2,1,1,1,3
22929,5,2,1,1,1,3
22930,5,2,1,1,1,9
22931,5,2,1,1,1,9
22932,5,2,1,1,1,9
22933,5,2,1,1,1,2
22934,5,2,1,1,1,5
22935,5,2,1,1,1,3
22936,5,2,1,1,1,5
22937,5,2,1,1,1,5
22938,5,3,1,1,1,5
22939,5,2,1,1,1,2
22940,5,2,1,1,1,9
22941,5,2,1,1,1,9
22942,5,2,1,1,1,9
22943,5,2,2,1,1,9
22944,5,2,1,1,1,9
22945,5,3,1,1,1,7
22946,5,2,1,1,1,3
22947,5,2,1,1,1,5
22948,5,2,1,1,1,3
22949,5,2,1,1,1,9
22950,5,2,1,1,1,9
22951,5,3,1,1,2,8
22952,5,3,2,1,2,8
22953,5,2,1,1,2,7
22954,5,2,1,1,1,5
22955,5,3,1,1,1,6
22956,5,2,2,1,2,2
22957,5,2,1,1,1,3
22958,5,3,1,1,1,9
22959,5,2,1,1,1,9
22960,5,2,1,1,1,3
22961,5,3,2,1,2,5
22962,5,2,1,1,2,5
22963,5,2,1,1,1,7
22964,5,2,1,1,1,9
22965,5,2,1,1,1,5
22966,5,2,1,1,1,3
22967,5,2,1,1,1,3
22968,5,2,1,1,1,8
22969,5,2,1,1,1,9
22970,5,2,1,1,1,8
22971,5,2,1,1,1,3
22972,5,2,1,1,1,5
22973,5,2,1,1,1,3
22974,5,2,1,1,1,9
22975,5,2,1,1,1,9
22976,5,2,1,1,1,3
22977,5,2,1,1,1,9
22978,5,2,1,1,1,9
22979,5,2,1,1,1,9
22980,5,2,1,1,1,3
22981,5,2,1,1,1,8
22982,5,2,1,1,1,9
22983,5,2,1,1,1,3
22984,5,2,1,1,1,9
22985,5,2,1,1,1,3
22986,5,2,1,1,1,8
22987,5,2,1,1,1,7
22988,5,3,1,1,2,4
22989,5,3,1,1,2,3
22990,5,2,1,1,1,2
22991,5,2,1,1,1,6
22992,5,2,1,1,1,9
22993,5,2,1,1,1,9
22994,5,2,1,1,1,8
22995,5,3,2,1,2,10
22996,5,2,2,1,2,9
22997,5,2,1,1,1,3
22998,5,3,1,1,2,5
22999,5,3,1,1,1,8
23000,5,3,1,1,2,5
23001,5,3,1,1,1,8
23002,5,2,2,1,1,1
23003,5,2,1,1,1,2
23004,5,2,1,1,1,2
23005,5,2,1,1,1,9
23006,5,2,1,1,1,5
23007,5,2,1,1,2,9
23008,5,3,1,1,1,7
23009,5,3,1,1,2,8
23010,5,2,1,1,1,9
23011,5,3,1,1,1,6
23012,5,2,1,1,1,3
23013,5,2,1,1,1,8
23014,5,2,1,1,1,10
23015,5,2,1,1,1,9
23016,5,3,1,1,2,6
23017,5,2,1,1,1,3
23018,5,2,1,1,1,5
23019,5,2,1,1,1,3
23020,5,2,1,1,1,9
23021,5,2,1,1,1,9
23022,5,3,2,1,2,8
23023,5,2,1,1,1,9
23024,5,2,1,1,1,3
23025,5,2,1,4,1,9
23026,5,2,1,1,1,8
23027,5,2,2,1,1,9
23028,5,2,1,1,1,4
23029,5,2,1,1,1,9
23030,5,2,1,1,1,3
23031,5,2,1,1,1,3
23032,5,2,1,1,1,6
23033,5,2,1,1,1,5
23034,5,3,1,1,1,7
23035,5,2,2,1,2,5
23036,5,2,1,1,1,9
23037,5,2,1,1,1,5
23038,5,2,1,1,1,8
23039,5,2,1,1,1,9
23040,5,3,1,1,1,7
23041,5,2,2,4,1,9
23042,5,2,1,1,1,3
23043,5,3,1,1,1,3
23044,5,3,2,1,2,8
23045,5,2,1,1,2,7
23046,5,2,1,1,1,9
23047,5,2,1,1,1,9
23048,5,3,1,1,1,7
23049,5,3,1,1,1,7
23050,5,2,1,1,1,5
23051,5,2,2,1,1,10
23052,5,3,1,1,1,8
23053,5,2,1,1,1,5
23054,5,2,1,1,1,9
23055,5,2,1,1,1,5
23056,5,2,2,2,1,9
23057,5,2,1,1,1,9
23058,5,2,1,1,1,6
23059,5,2,1,1,1,5
23060,5,2,1,1,1,9
23061,5,2,1,1,1,9
23062,5,2,1,1,1,9
23063,5,2,1,1,1,9
23064,5,2,1,1,1,3
23065,5,2,1,1,1,3
23066,5,2,1,1,1,9
23067,5,2,1,1,1,9
23068,5,2,1,1,1,3
23069,5,2,1,1,2,4
23070,5,2,1,1,1,3
23071,5,2,1,1,1,9
23072,5,2,1,1,1,6
23073,5,2,1,1,1,10
23074,5,2,1,1,1,3
23075,5,3,1,1,1,5
23076,5,2,1,1,1,9
23077,5,2,1,1,1,5
23078,5,3,1,1,1,3
23079,5,2,1,1,1,9
23080,5,2,1,1,1,5
23081,5,2,1,1,1,6
23082,5,2,1,1,1,5
23083,5,2,1,1,1,8
23084,5,2,1,1,1,5
23085,5,2,2,1,1,8
23086,5,2,1,1,1,3
23087,5,2,1,1,1,3
23088,5,2,1,1,1,9
23089,5,2,1,1,1,5
23090,5,2,1,1,1,5
23091,5,3,1,1,1,6
23092,5,2,1,1,1,3
23093,5,2,2,1,2,8
23094,5,2,1,1,1,9
23095,5,3,1,1,1,7
23096,5,2,1,1,1,9
23097,5,2,1,1,1,7
23098,5,2,1,1,1,5
23099,5,2,1,1,1,9
23100,5,2,1,1,1,9
23101,5,2,1,1,1,3
23102,5,3,1,1,2,7
23103,5,2,1,1,1,9
23104,5,2,1,1,1,3
23105,5,3,2,3,2,3
23106,5,2,1,1,1,3
23107,5,2,1,1,2,7
23108,5,2,1,1,1,9
23109,5,2,1,1,1,9
23110,5,2,1,1,1,6
23111,5,2,1,1,1,8
23112,5,2,1,1,1,5
23113,5,3,1,1,2,5
23114,5,2,1,1,1,9
23115,5,2,1,1,1,9
23116,5,2,1,1,1,9
23117,5,2,1,1,1,3
23118,5,3,1,1,1,6
23119,5,2,1,1,1,9
23120,5,2,1,1,1,9
23121,5,2,1,1,1,9
23122,5,2,1,1,2,7
23123,5,2,1,1,1,9
23124,5,2,1,1,1,4
23125,5,2,1,1,1,9
23126,5,3,1,1,1,7
23127,5,2,1,1,1,9
23128,5,2,2,1,1,9
23129,5,2,1,1,1,9
23130,5,2,1,1,1,3
23131,5,2,1,1,1,3
23132,5,2,1,1,1,9
23133,5,2,1,1,1,10
23134,5,2,1,1,1,9
23135,5,2,1,1,1,9
23136,5,3,2,1,2,4
23137,5,2,1,1,1,8
23138,5,2,1,1,1,6
23139,5,2,1,1,1,2
23140,5,2,1,1,1,9
23141,5,2,1,1,1,9
23142,5,2,1,1,1,7
23143,5,2,1,1,1,5
23144,5,2,1,4,1,4
23145,5,3,2,1,1,8
23146,5,2,1,1,1,9
23147,5,2,1,1,1,5
23148,5,2,1,1,1,9
23149,5,2,1,1,1,5
23150,5,2,1,1,1,10
23151,5,2,1,1,1,7
23152,5,2,1,1,1,7
23153,5,2,1,1,2,5
23154,5,2,1,1,1,9
23155,5,2,1,1,1,9
23156,5,2,1,1,1,7
23157,5,2,1,1,1,9
23158,5,2,1,1,1,10
23159,5,2,1,1,1,9
23160,5,2,1,1,1,6
23161,5,2,1,1,1,6
23162,5,3,1,4,1,8
23163,5,2,1,1,1,9
23164,5,2,1,1,1,9
23165,5,2,1,1,1,8
23166,5,3,1,1,1,7
23167,5,2,1,1,1,9
23168,5,2,1,1,1,9
23169,5,2,2,1,1,9
23170,5,2,1,1,1,9
23171,5,2,1,1,1,9
23172,5,2,1,1,1,3
23173,5,2,1,1,1,9
23174,5,2,1,1,1,9
23175,5,2,1,1,1,9
23176,5,2,1,1,1,9
23177,5,2,1,1,1,5
23178,5,2,1,1,1,5
23179,5,2,2,1,1,9
23180,5,3,1,1,1,7
23181,5,2,1,1,1,7
23182,5,3,2,1,1,6
23183,5,3,1,1,1,10
23184,5,2,1,1,1,5
23185,5,2,2,1,1,8
23186,5,2,1,1,1,3
23187,5,3,2,1,1,5
23188,5,2,1,1,1,8
23189,5,2,1,1,1,9
23190,5,2,1,1,1,4
23191,5,2,1,1,1,3
23192,5,2,1,1,1,5
23193,5,2,1,1,1,9
23194,5,2,1,1,1,3
23195,5,2,1,1,1,2
23196,5,2,1,1,1,9
23197,5,2,1,1,1,5
23198,5,2,1,1,1,8
23199,5,3,1,1,1,3
23200,5,2,2,1,2,5
23201,5,2,1,1,1,8
23202,5,2,1,1,1,5
23203,5,2,1,1,1,3
23204,5,3,1,1,1,5
23205,5,3,1,1,1,7
23206,5,2,1,1,1,5
23207,5,3,1,1,2,4
23208,5,2,2,1,1,5
23209,5,2,1,1,1,9
23210,5,2,1,1,1,3
23211,5,3,1,1,1,8
23212,5,2,1,1,1,9
23213,5,2,1,1,1,6
23214,5,2,1,1,1,5
23215,5,2,1,1,1,9
23216,5,3,1,1,1,7
23217,5,2,1,1,1,1
23218,5,2,1,1,1,3
23219,5,2,1,1,1,8
23220,5,3,1,1,2,4
23221,5,2,1,1,1,8
23222,5,2,1,1,1,3
23223,5,2,1,1,1,3
23224,5,2,1,1,1,10
23225,5,2,1,1,1,9
23226,5,2,1,1,1,5
23227,5,2,1,1,1,3
23228,5,2,1,1,1,3
23229,5,2,1,1,1,3
23230,5,2,1,1,1,9
23231,5,2,1,1,1,8
23232,5,2,1,1,1,7
23233,5,3,1,4,1,7
23234,5,2,1,1,1,2
23235,5,2,1,1,1,9
23236,5,2,1,1,1,9
23237,5,2,1,1,1,10
23238,5,2,1,1,1,7
23239,5,2,1,1,1,3
23240,5,2,2,1,1,6
23241,5,2,1,1,1,9
23242,5,2,1,1,1,7
23243,5,3,1,1,1,5
23244,5,2,1,1,1,3
23245,5,2,1,1,1,7
23246,5,2,1,1,1,9
23247,5,2,1,1,1,5
23248,5,3,1,1,1,7
23249,5,3,1,1,1,7
23250,5,2,1,1,1,3
23251,5,2,1,1,1,5
23252,5,2,1,1,1,3
23253,5,2,1,1,1,8
23254,5,2,2,1,1,8
23255,5,2,1,1,1,9
23256,5,2,1,1,1,3
23257,5,2,1,1,1,3
23258,5,2,1,1,1,10
23259,5,2,1,1,1,8
23260,5,1,1,1,1,7
23261,5,2,1,1,1,5
23262,5,2,1,1,1,9
23263,5,2,1,1,1,3
23264,5,2,1,1,2,7
23265,5,2,1,1,1,9
23266,5,2,1,1,1,3
23267,5,2,1,1,1,5
23268,5,2,1,1,1,5
23269,5,2,1,1,1,9
23270,5,2,1,1,1,9
23271,5,2,1,1,1,5
23272,5,2,1,1,1,9
23273,5,3,1,1,1,5
23274,5,2,1,1,1,9
23275,5,2,1,1,1,9
23276,5,2,1,1,1,6
23277,5,2,1,1,1,9
23278,5,3,1,4,1,5
23279,5,2,1,1,1,9
23280,5,2,1,1,1,9
23281,5,2,1,1,1,3
23282,5,3,2,1,1,3
23283,5,2,1,1,1,6
23284,5,2,1,1,1,3
23285,5,2,1,1,1,9
23286,5,2,1,1,1,10
23287,5,2,2,1,1,3
23288,5,2,1,1,1,9
23289,5,2,1,1,1,9
23290,5,2,1,1,1,9
23291,5,2,1,1,1,5
23292,5,2,1,1,1,3
23293,5,2,1,1,1,3
23294,5,3,1,1,1,4
23295,5,2,1,1,1,3
23296,5,3,2,1,2,8
23297,5,2,1,1,1,3
23298,5,2,1,1,1,6
23299,5,2,1,1,1,9
23300,5,2,1,1,1,9
23301,5,2,1,1,1,9
23302,5,2,1,1,1,9
23303,5,2,1,1,1,5
23304,5,2,1,1,1,8
23305,5,2,1,1,1,9
23306,5,2,1,1,1,9
23307,5,2,1,1,1,3
23308,5,2,1,1,1,9
23309,5,3,1,1,2,5
23310,5,3,1,1,1,7
23311,5,2,1,1,1,9
23312,5,3,1,1,1,3
23313,5,2,1,1,1,9
23314,5,2,1,1,1,3
23315,5,2,1,1,1,7
23316,5,2,1,1,1,9
23317,5,2,1,1,1,9
23318,5,2,1,1,1,9
23319,5,2,1,1,1,3
23320,5,2,1,1,1,9
23321,5,2,1,1,1,3
23322,5,2,1,1,1,1
23323,5,2,1,1,1,3
23324,5,3,1,1,1,7
23325,5,3,1,1,1,8
23326,5,2,1,1,1,3
23327,5,2,1,1,1,6
23328,5,2,1,1,1,8
23329,5,2,1,1,1,9
23330,5,2,1,1,1,3
23331,5,3,1,1,1,6
23332,5,3,1,1,1,4
23333,5,2,1,1,1,1
23334,5,2,1,1,1,9
23335,5,3,1,1,1,9
23336,5,2,1,1,1,3
23337,5,2,1,1,1,3
23338,5,2,1,1,1,4
23339,5,2,1,1,1,10
23340,5,2,1,1,1,9
23341,5,2,1,1,2,4
23342,5,2,1,1,1,9
23343,5,2,1,1,1,3
23344,5,2,1,1,1,3
23345,5,2,2,1,1,5
23346,5,2,1,1,1,9
23347,5,2,1,1,1,3
23348,5,2,1,1,1,5
23349,5,2,1,1,1,3
23350,5,2,1,1,1,5
23351,5,2,1,1,1,8
23352,5,2,1,1,1,10
23353,5,3,2,1,1,3
23354,5,2,1,1,1,9
23355,5,2,1,1,1,9
23356,5,2,1,1,1,3
23357,5,2,1,1,1,5
23358,5,3,1,1,1,8
23359,5,2,1,1,1,9
23360,5,2,1,1,1,9
23361,5,2,1,1,1,9
23362,5,2,1,1,1,3
23363,5,2,1,1,1,6
23364,5,2,1,1,1,9
23365,5,2,1,1,1,8
23366,5,2,1,1,1,9
23367,5,2,1,1,1,3
23368,5,2,1,1,1,5
23369,5,2,1,1,1,9
23370,5,2,1,1,1,9
23371,5,2,1,1,1,3
23372,5,2,1,1,1,3
23373,5,2,2,1,1,9
23374,5,2,1,1,1,6
23375,5,2,1,1,1,9
23376,5,2,1,1,1,3
23377,5,2,1,1,1,9
23378,5,2,1,1,1,3
23379,5,2,1,1,1,3
23380,5,2,1,1,1,3
23381,5,2,1,1,1,7
23382,5,3,1,1,1,5
23383,5,2,1,1,1,9
23384,5,2,1,1,1,2
23385,5,2,1,1,1,3
23386,5,2,1,1,1,9
23387,5,2,1,1,1,3
23388,5,2,1,1,1,3
23389,5,2,1,1,1,9
23390,5,2,1,1,1,3
23391,5,2,1,1,1,3
23392,5,2,1,1,1,9
23393,5,2,1,1,1,9
23394,5,2,1,1,2,8
23395,5,2,1,1,1,9
23396,5,2,1,1,1,8
23397,5,2,1,1,1,8
23398,5,2,1,1,1,2
23399,5,2,1,1,1,9
23400,5,2,1,1,1,2
23401,5,2,1,1,1,6
23402,5,2,1,1,1,5
23403,5,2,1,1,1,7
23404,5,2,1,1,1,9
23405,5,2,1,1,1,5
23406,5,3,1,1,1,8
23407,5,2,1,1,2,2
23408,5,2,1,1,1,2
23409,5,2,1,1,1,2
23410,5,2,1,1,1,9
23411,5,2,1,1,1,8
23412,5,2,1,1,1,10
23413,5,2,1,1,1,3
23414,5,2,1,1,1,9
23415,5,2,1,1,2,2
23416,5,3,1,1,1,7
23417,5,3,1,1,1,6
23418,5,2,1,1,1,9
23419,5,2,1,1,1,5
23420,5,2,1,1,1,3
23421,5,2,1,1,1,2
23422,5,2,1,1,1,3
23423,5,2,1,1,1,8
23424,5,2,1,1,1,3
23425,5,3,2,1,1,8
23426,5,2,1,1,1,9
23427,5,2,1,1,1,7
23428,5,2,1,1,1,9
23429,5,2,1,4,1,9
23430,5,2,1,1,1,9
23431,5,3,2,1,1,4
23432,5,2,1,1,1,9
23433,5,2,1,1,1,3
23434,5,3,1,1,1,5
23435,5,2,1,1,1,3
23436,5,2,1,1,1,9
23437,5,2,1,1,1,7
23438,5,2,1,1,1,5
23439,5,3,1,1,1,3
23440,5,2,1,1,1,3
23441,5,2,1,1,1,9
23442,5,2,1,1,1,9
23443,5,3,1,1,1,5
23444,5,2,1,1,1,8
23445,5,2,1,1,1,9
23446,5,2,1,1,1,9
23447,5,2,1,1,1,9
23448,5,3,1,4,1,4
23449,5,2,1,1,1,5
23450,5,2,1,1,1,2
23451,5,2,1,1,1,9
23452,5,2,1,1,1,9
23453,5,2,1,1,1,5
23454,5,2,1,1,1,3
23455,5,3,1,1,1,7
23456,5,2,1,1,1,1
23457,5,2,1,1,1,2
23458,5,2,1,1,1,9
23459,5,3,1,1,1,6
23460,5,2,1,1,1,7
23461,5,3,1,1,1,3
23462,5,2,1,1,1,9
23463,5,2,1,1,1,9
23464,5,2,1,1,1,1
23465,5,2,1,1,1,9
23466,5,3,1,1,1,7
23467,5,2,1,1,1,9
23468,5,2,1,1,1,5
23469,5,2,1,1,1,3
23470,5,2,1,1,1,9
23471,5,2,1,1,1,5
23472,5,2,1,1,1,9
23473,5,3,2,1,1,7
23474,5,2,1,1,1,9
23475,5,2,1,1,1,9
23476,5,3,1,1,2,5
23477,5,2,1,1,1,9
23478,5,3,1,1,2,8
23479,5,2,1,1,1,7
23480,5,2,1,1,1,5
23481,5,2,1,1,1,9
23482,5,3,2,1,1,3
23483,5,2,1,1,1,8
23484,5,2,1,1,1,7
23485,5,2,1,1,1,5
23486,5,2,1,1,1,10
23487,5,2,1,1,1,9
23488,5,2,1,1,1,5
23489,5,2,1,1,1,3
23490,5,3,1,1,1,7
23491,5,2,1,1,1,9
23492,5,3,2,1,1,3
23493,5,2,2,1,1,9
23494,5,2,2,1,1,9
23495,5,3,1,1,1,1
23496,5,3,1,1,1,5
23497,5,3,1,1,1,3
23498,5,2,1,1,1,9
23499,5,2,1,1,1,5
23500,5,2,1,1,2,9
23501,5,2,1,1,1,8
23502,5,2,1,1,1,2
23503,5,2,1,1,1,5
23504,5,2,1,1,1,9
23505,5,2,1,1,1,5
23506,5,2,1,1,1,7
23507,5,2,1,1,1,2
23508,5,2,1,1,1,3
23509,5,3,2,1,1,5
23510,5,2,1,1,1,7
23511,5,3,1,4,2,10
23512,5,2,1,1,1,9
23513,5,3,1,1,1,3
23514,5,2,2,1,1,3
23515,5,2,1,1,1,3
23516,5,2,1,1,1,1
23517,5,2,1,1,1,5
23518,5,2,1,1,1,3
23519,5,3,1,1,1,5
23520,5,3,1,1,1,5
23521,5,2,1,1,1,8
23522,5,2,1,1,1,9
23523,5,3,1,1,2,8
23524,5,2,1,1,1,9
23525,5,2,1,1,1,8
23526,5,2,2,1,1,5
23527,5,2,1,1,1,9
23528,5,2,1,1,1,3
23529,5,2,1,1,1,9
23530,5,2,1,1,1,9
23531,5,2,1,1,2,8
23532,5,2,1,4,2,3
23533,5,2,1,1,1,8
23534,5,2,1,1,1,8
23535,5,2,1,1,1,5
23536,5,3,1,1,1,5
23537,5,2,1,1,1,5
23538,5,2,1,1,1,5
23539,5,3,1,1,1,4
23540,5,2,2,1,1,5
23541,5,2,1,1,1,9
23542,5,3,1,1,1,4
23543,5,3,2,1,1,8
23544,5,3,1,1,1,7
23545,5,3,1,1,1,5
23546,5,3,2,4,1,5
23547,5,2,2,1,2,4
23548,5,2,1,1,1,9
23549,5,2,1,1,1,8
23550,5,2,1,1,2,7
23551,5,2,1,1,1,7
23552,5,2,1,1,1,9
23553,5,2,1,1,1,5
23554,5,2,1,1,1,9
23555,5,3,1,1,1,4
23556,5,2,1,1,1,9
23557,5,2,1,1,1,9
23558,5,3,2,1,1,5
23559,5,2,1,1,1,3
23560,5,2,1,1,1,9
23561,5,2,1,1,1,8
23562,5,2,1,1,1,3
23563,5,3,2,1,2,5
23564,5,2,1,4,2,3
23565,5,2,1,1,1,5
23566,5,2,1,1,1,4
23567,5,2,1,1,1,9
23568,5,2,1,1,1,2
23569,5,2,1,1,1,10
23570,5,2,1,1,1,9
23571,5,3,2,4,2,5
23572,5,2,1,1,1,5
23573,5,3,1,1,2,5
23574,5,2,1,1,1,3
23575,5,2,1,1,1,7
23576,5,2,2,2,2,9
23577,5,2,1,1,1,5
23578,5,2,1,1,1,9
23579,5,3,1,1,1,3
23580,5,3,1,1,1,7
23581,5,2,1,1,1,2
23582,5,2,1,1,1,9
23583,5,2,1,1,1,9
23584,5,2,1,1,1,9
23585,5,2,1,1,1,5
23586,5,2,1,1,1,9
23587,5,2,1,1,1,7
23588,5,2,1,1,1,9
23589,5,2,1,1,1,3
23590,5,2,1,1,1,10
23591,5,2,1,1,1,7
23592,5,2,1,1,1,9
23593,5,2,1,1,1,8
23594,5,2,1,1,1,9
23595,5,2,1,1,1,9
23596,5,2,1,1,1,9
23597,5,2,1,4,1,2
23598,5,2,1,1,1,9
23599,5,2,1,1,1,5
23600,5,2,1,1,1,9
23601,5,2,1,1,1,3
23602,5,2,2,1,1,8
23603,5,2,1,1,1,8
23604,5,2,1,1,1,9
23605,5,2,1,1,1,9
23606,5,2,1,1,1,9
23607,5,2,1,1,1,2
23608,5,2,1,1,1,8
23609,5,2,1,1,1,2
23610,5,2,1,4,1,8
23611,5,3,2,4,2,4
23612,5,2,1,1,1,3
23613,5,2,1,1,1,5
23614,5,2,1,1,1,9
23615,5,3,1,1,1,3
23616,5,2,2,1,1,9
23617,5,2,1,1,1,2
