,Day,Month,Year,Make,Aircraft.damage,Aircraft.Category,Number.of.Engines,Engine.Type,Weather.Condition,Broad.phase.of.flight,Fatal,Injured,Uninjured,Fatal.Cat,Fatal.Count,Latitude,Longitude,Fatal Ratio
12685,21,12,1984,CESSNA,Substantial,,2,Turbo Prop,IMC,Takeoff,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0,0.0
12686,21,12,1984,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12687,22,12,1984,CESSNA,Destroyed,,2,Reciprocating,VMC,Takeoff,1.0,0.0,0.0,Fatal,1,0.0,0.0,100.0
12688,22,12,1984,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12689,22,12,1984,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12690,23,12,1984,CESSNA,Destroyed,,1,Reciprocating,VMC,Cruise,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12691,23,12,1984,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12692,23,12,1984,CESSNA,Substantial,,1,Reciprocating,VMC,Descent,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12693,25,12,1984,CESSNA,Destroyed,,2,Reciprocating,VMC,Takeoff,0.0,4.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12694,25,12,1984,CESSNA,Destroyed,,1,Reciprocating,IMC,Maneuvering,3.0,2.0,0.0,Fatal,3,0.0,0.0,60.0
12695,25,12,1984,CESSNA,Destroyed,,2,Turbo Prop,IMC,Maneuvering,1.0,0.0,0.0,Fatal,1,0.0,0.0,100.0
12696,25,12,1984,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12697,26,12,1984,CESSNA,Destroyed,,1,Reciprocating,VMC,Takeoff,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12698,26,12,1984,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,1.0,0.0,0.0,Fatal,1,0.0,0.0,100.0
12699,26,12,1984,CESSNA,Destroyed,,2,Reciprocating,IMC,Takeoff,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0,0.0
12701,27,12,1984,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12702,28,12,1984,CESSNA,Destroyed,,1,Reciprocating,IMC,Climb,5.0,0.0,0.0,Fatal,5,0.0,0.0,100.0
12703,29,12,1984,CESSNA,Destroyed,,1,Reciprocating,IMC,Takeoff,3.0,0.0,0.0,Fatal,3,0.0,0.0,100.0
12704,29,12,1984,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12705,29,12,1984,CESSNA,Substantial,,1,Reciprocating,IMC,Approach,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12706,30,12,1984,CESSNA,Destroyed,Airplane,1,Reciprocating,VMC,Maneuvering,1.0,0.0,0.0,Fatal,1,0.0,0.0,100.0
12707,30,12,1984,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12708,31,12,1984,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12709,31,12,1984,CESSNA,Substantial,,1,Reciprocating,IMC,Approach,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0,0.0
12710,31,12,1984,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12711,1,1,1985,CESSNA,Destroyed,,2,Reciprocating,IMC,Cruise,2.0,0.0,0.0,Fatal,2,0.0,0.0,100.0
12712,1,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12713,2,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,1.0,1.0,0.0,Fatal,1,0.0,0.0,50.0
12714,2,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,5.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12715,2,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,5.0,Non-Fatal,0,0.0,0.0,0.0
12716,3,1,1985,CESSNA,Substantial,,1,Reciprocating,IMC,Cruise,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0,0.0
12717,4,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0,0.0
12718,4,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12719,5,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12720,5,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12721,6,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12722,6,1,1985,CESSNA,Substantial,,2,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12723,6,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12724,7,1,1985,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,4.0,0.0,0.0,Fatal,4,0.0,0.0,100.0
12725,7,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12726,8,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12727,8,1,1985,CESSNA,Substantial,,2,Reciprocating,IMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12728,9,1,1985,CESSNA,Substantial,,2,Reciprocating,VMC,Approach,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12729,9,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Descent,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12730,9,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,2.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12731,10,1,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Approach,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12732,11,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12733,11,1,1985,CESSNA,Substantial,,1,Reciprocating,IMC,Approach,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12734,12,1,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Approach,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12735,12,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12736,12,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Descent,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12737,13,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12738,13,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12740,14,1,1985,CESSNA,Destroyed,Airplane,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12741,14,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12742,14,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12743,14,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12744,15,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12745,16,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12746,16,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12748,17,1,1985,CESSNA,Destroyed,,2,Reciprocating,VMC,Cruise,3.0,0.0,0.0,Fatal,3,0.0,0.0,100.0
12749,17,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12750,17,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12751,18,1,1985,CESSNA,Substantial,,2,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12752,19,1,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Cruise,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12753,19,1,1985,CESSNA,Substantial,,1,Reciprocating,IMC,Cruise,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12754,20,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,5.0,Non-Fatal,0,0.0,0.0,0.0
12755,21,1,1985,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,2.0,0.0,0.0,Fatal,2,0.0,0.0,100.0
12756,21,1,1985,CESSNA,Substantial,,2,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12757,22,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12758,23,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12759,23,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12760,23,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12761,24,1,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Maneuvering,2.0,0.0,0.0,Fatal,2,0.0,0.0,100.0
12762,25,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12763,25,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12764,26,1,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Go-around,2.0,0.0,0.0,Fatal,2,0.0,0.0,100.0
12765,26,1,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Maneuvering,2.0,0.0,0.0,Fatal,2,0.0,0.0,100.0
12766,26,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,2.0,0.0,0.0,Fatal,2,0.0,0.0,100.0
12767,27,1,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Descent,3.0,0.0,0.0,Fatal,3,0.0,0.0,100.0
12768,27,1,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Descent,2.0,2.0,0.0,Fatal,2,0.0,0.0,50.0
12769,27,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,2.0,2.0,0.0,Fatal,2,0.0,0.0,50.0
12770,27,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12771,28,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12772,28,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12773,28,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0,0.0
12774,31,1,1985,CESSNA,Destroyed,,2,Reciprocating,IMC,Approach,4.0,0.0,0.0,Fatal,4,0.0,0.0,100.0
12775,31,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12776,31,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0,0.0
12777,31,1,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12778,1,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12779,1,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0,0.0
12780,1,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Descent,1.0,0.0,0.0,Fatal,1,0.0,0.0,100.0
12781,2,2,1985,CESSNA,Destroyed,,1,Reciprocating,IMC,Descent,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12782,2,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12783,3,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12784,3,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12785,5,2,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Climb,4.0,0.0,0.0,Fatal,4,0.0,0.0,100.0
12787,7,2,1985,CESSNA,Minor,,1,Reciprocating,VMC,Landing,1.0,0.0,1.0,Fatal,1,0.0,0.0,50.0
12788,8,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,3.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12789,8,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12790,8,2,1985,CESSNA,Substantial,,2,Reciprocating,VMC,Landing,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0,0.0
12791,9,2,1985,CESSNA,Destroyed,,2,Reciprocating,VMC,Takeoff,0.0,3.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12792,9,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,4.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12793,9,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12794,9,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12795,9,2,1985,CESSNA,Substantial,,2,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12796,10,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12797,10,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12798,11,2,1985,CESSNA,Destroyed,,2,Reciprocating,VMC,Takeoff,6.0,0.0,0.0,Fatal,6,0.0,0.0,100.0
12799,11,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12800,12,2,1985,CESSNA,Destroyed,,2,Reciprocating,VMC,Maneuvering,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12801,13,2,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Maneuvering,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12802,13,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12803,13,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0,0.0
12804,14,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12805,16,2,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12806,16,2,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12807,16,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12808,16,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12809,16,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,3.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12810,16,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12811,16,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12812,16,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12813,16,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12814,17,2,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Approach,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12815,17,2,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Maneuvering,0.0,3.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12816,17,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0,0.0
12817,17,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12818,17,2,1985,CESSNA,Substantial,,2,Reciprocating,VMC,Landing,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0,0.0
12819,17,2,1985,CESSNA,Substantial,,2,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12820,17,2,1985,CESSNA,Substantial,,2,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12821,17,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0,0.0
12822,17,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0,0.0
12823,17,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12824,17,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0,0.0
12825,18,2,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Cruise,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12826,19,2,1985,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,2.0,0.0,0.0,Fatal,2,0.0,0.0,100.0
12827,19,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12828,19,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12829,20,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12830,20,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12831,20,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12832,23,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Descent,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12833,23,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0,0.0
12834,24,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12835,24,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Go-around,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0,0.0
12836,24,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12837,25,2,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Takeoff,1.0,0.0,0.0,Fatal,1,0.0,0.0,100.0
12838,25,2,1985,CESSNA,Substantial,,2,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12839,25,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12840,25,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12841,25,2,1985,CESSNA,Substantial,,1,Reciprocating,IMC,Climb,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12842,26,2,1985,CESSNA,Destroyed,,1,Reciprocating,IMC,Maneuvering,3.0,0.0,0.0,Fatal,3,0.0,0.0,100.0
12843,26,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12844,26,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12845,27,2,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0,0.0
12846,28,2,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12847,28,2,1985,CESSNA,Substantial,,2,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12848,1,3,1985,CESSNA,Destroyed,,1,Reciprocating,IMC,Maneuvering,1.0,0.0,0.0,Fatal,1,0.0,0.0,100.0
12849,1,3,1985,CESSNA,Destroyed,,1,Reciprocating,IMC,Takeoff,1.0,0.0,0.0,Fatal,1,0.0,0.0,100.0
12850,1,3,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12851,1,3,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12852,2,3,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Cruise,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12853,2,3,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12854,2,3,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12855,2,3,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12856,2,3,1985,CESSNA,Substantial,,1,Reciprocating,IMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12857,2,3,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,5.0,Non-Fatal,0,0.0,0.0,0.0
12858,2,3,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12859,3,3,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Descent,2.0,0.0,0.0,Fatal,2,0.0,0.0,100.0
12861,3,3,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Cruise,0.0,3.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12862,3,3,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12863,3,3,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12864,3,3,1985,CESSNA,Substantial,,1,Reciprocating,IMC,Cruise,0.0,2.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12865,3,3,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
12866,4,3,1985,CESSNA,Destroyed,,1,Reciprocating,VMC,Descent,0.0,1.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12867,4,3,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12868,4,3,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12869,4,3,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12870,4,3,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Standing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12871,5,3,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12872,5,3,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12873,6,3,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12874,6,3,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
12875,7,3,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12876,7,3,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
12877,7,3,1985,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
